Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,014163,2005,01,379.2,N
IDCJAC0001,014163,2005,02,192.2,N
IDCJAC0001,014163,2005,03,209.0,N
IDCJAC0001,014163,2005,04,59.8,N
IDCJAC0001,014163,2005,09,0.9,Y
IDCJAC0001,014163,2005,10,17.0,Y
IDCJAC0001,014163,2005,11,125.2,Y
IDCJAC0001,014163,2005,12,234.4,Y
IDCJAC0001,014163,2006,01,325.2,N
IDCJAC0001,014163,2006,02,136.6,Y
IDCJAC0001,014163,2006,03,436.7,Y
IDCJAC0001,014163,2006,04,324.8,N
IDCJAC0001,014163,2006,05,5.6,N
IDCJAC0001,014163,2006,11,57.0,Y
IDCJAC0001,014163,2006,12,299.2,Y
IDCJAC0001,014163,2007,01,304.6,Y
IDCJAC0001,014163,2007,02,427.1,Y
IDCJAC0001,014163,2007,03,626.9,Y
IDCJAC0001,014163,2007,04,18.4,Y
IDCJAC0001,014163,2007,05,69.8,Y
IDCJAC0001,014163,2007,06,2.6,Y
IDCJAC0001,014163,2007,07,0.0,Y
IDCJAC0001,014163,2007,08,0.2,Y
IDCJAC0001,014163,2007,09,43.8,Y
IDCJAC0001,014163,2007,10,48.8,Y
IDCJAC0001,014163,2007,11,187.8,Y
IDCJAC0001,014163,2007,12,243.6,Y
IDCJAC0001,014163,2008,01,398.4,Y
IDCJAC0001,014163,2008,02,746.3,Y
IDCJAC0001,014163,2008,03,201.3,Y
IDCJAC0001,014163,2008,04,30.4,Y
IDCJAC0001,014163,2008,05,0.0,Y
IDCJAC0001,014163,2008,06,0.0,Y
IDCJAC0001,014163,2008,07,0.0,Y
IDCJAC0001,014163,2008,08,0.0,Y
IDCJAC0001,014163,2008,09,0.8,Y
IDCJAC0001,014163,2008,10,69.0,Y
IDCJAC0001,014163,2008,11,95.4,Y
IDCJAC0001,014163,2008,12,371.8,Y
IDCJAC0001,014163,2009,01,372.2,Y
IDCJAC0001,014163,2009,02,514.7,Y
IDCJAC0001,014163,2009,03,195.0,Y
IDCJAC0001,014163,2009,04,48.2,Y
IDCJAC0001,014163,2009,05,1.2,Y
IDCJAC0001,014163,2009,06,0.0,Y
IDCJAC0001,014163,2009,07,0.0,Y
IDCJAC0001,014163,2009,08,0.0,Y
IDCJAC0001,014163,2009,09,7.4,Y
IDCJAC0001,014163,2009,10,36.3,Y
IDCJAC0001,014163,2009,11,107.6,Y
IDCJAC0001,014163,2009,12,478.0,Y
IDCJAC0001,014163,2010,01,719.0,Y
IDCJAC0001,014163,2010,02,384.9,Y
IDCJAC0001,014163,2010,03,196.7,Y
IDCJAC0001,014163,2010,04,158.8,Y
IDCJAC0001,014163,2010,05,19.2,Y
IDCJAC0001,014163,2010,06,0.0,Y
IDCJAC0001,014163,2010,07,4.4,Y
IDCJAC0001,014163,2010,08,0.0,Y
IDCJAC0001,014163,2010,09,117.6,Y
IDCJAC0001,014163,2010,10,113.8,Y
IDCJAC0001,014163,2010,11,119.0,Y
IDCJAC0001,014163,2010,12,396.3,Y
IDCJAC0001,014163,2011,01,687.8,Y
IDCJAC0001,014163,2011,02,950.9,Y
IDCJAC0001,014163,2011,03,204.6,Y
IDCJAC0001,014163,2011,04,262.8,Y
IDCJAC0001,014163,2011,05,0.0,Y
IDCJAC0001,014163,2011,06,0.0,Y
IDCJAC0001,014163,2011,07,0.0,Y
IDCJAC0001,014163,2011,08,0.0,Y
IDCJAC0001,014163,2011,09,0.2,Y
IDCJAC0001,014163,2011,10,122.4,Y
IDCJAC0001,014163,2011,11,184.6,Y
IDCJAC0001,014163,2011,12,237.3,Y
IDCJAC0001,014163,2012,01,406.8,Y
IDCJAC0001,014163,2012,02,273.8,Y
IDCJAC0001,014163,2012,03,527.4,Y
IDCJAC0001,014163,2012,04,45.2,Y
IDCJAC0001,014163,2012,05,76.2,Y
IDCJAC0001,014163,2012,06,0.0,Y
IDCJAC0001,014163,2012,07,0.0,Y
IDCJAC0001,014163,2012,08,0.0,Y
IDCJAC0001,014163,2012,09,34.6,Y
IDCJAC0001,014163,2012,10,52.2,Y
IDCJAC0001,014163,2012,11,110.4,Y
IDCJAC0001,014163,2012,12,174.1,Y
IDCJAC0001,014163,2013,01,228.0,Y
IDCJAC0001,014163,2013,02,258.0,Y
IDCJAC0001,014163,2013,03,372.0,Y
IDCJAC0001,014163,2013,04,63.0,Y
IDCJAC0001,014163,2013,05,32.2,Y
IDCJAC0001,014163,2013,06,0.0,Y
IDCJAC0001,014163,2013,07,0.0,Y
IDCJAC0001,014163,2013,08,6.8,Y
IDCJAC0001,014163,2013,09,0.0,Y
IDCJAC0001,014163,2013,10,190.2,Y
IDCJAC0001,014163,2013,11,515.6,Y
IDCJAC0001,014163,2013,12,235.1,Y
IDCJAC0001,014163,2014,01,618.4,Y
IDCJAC0001,014163,2014,02,365.4,Y
IDCJAC0001,014163,2014,03,83.4,Y
IDCJAC0001,014163,2014,04,119.6,Y
IDCJAC0001,014163,2014,05,21.8,Y
IDCJAC0001,014163,2014,10,6.0,Y
IDCJAC0001,014163,2014,11,153.6,Y
IDCJAC0001,014163,2014,12,136.8,Y
IDCJAC0001,014163,2015,01,464.0,Y
IDCJAC0001,014163,2015,02,437.2,Y
IDCJAC0001,014163,2015,03,226.2,Y
IDCJAC0001,014163,2015,04,30.0,Y
IDCJAC0001,014163,2015,05,9.3,Y
IDCJAC0001,014163,2015,09,21.4,Y
IDCJAC0001,014163,2015,10,15.6,Y
IDCJAC0001,014163,2015,11,73.6,Y
IDCJAC0001,014163,2015,12,588.2,Y
IDCJAC0001,014163,2016,01,161.0,Y
IDCJAC0001,014163,2016,02,199.4,Y
IDCJAC0001,014163,2016,03,190.8,Y
IDCJAC0001,014163,2016,04,22.8,Y
IDCJAC0001,014163,2016,05,111.6,Y
IDCJAC0001,014163,2016,06,0.0,Y
IDCJAC0001,014163,2016,07,0.0,Y
IDCJAC0001,014163,2016,08,0.0,Y
IDCJAC0001,014163,2016,09,68.2,Y
IDCJAC0001,014163,2016,10,93.4,Y
IDCJAC0001,014163,2016,11,192.0,Y
IDCJAC0001,014163,2016,12,511.8,Y
IDCJAC0001,014163,2017,01,509.0,Y
IDCJAC0001,014163,2017,02,617.2,Y
IDCJAC0001,014163,2017,03,448.8,Y
IDCJAC0001,014163,2017,04,212.8,Y
IDCJAC0001,014163,2017,05,0.0,Y
IDCJAC0001,014163,2017,06,0.0,Y
IDCJAC0001,014163,2017,07,0.0,Y
IDCJAC0001,014163,2017,08,0.0,Y
IDCJAC0001,014163,2017,09,0.0,Y
IDCJAC0001,014163,2017,10,79.8,Y
IDCJAC0001,014163,2017,11,273.8,Y
IDCJAC0001,014163,2017,12,222.9,Y
IDCJAC0001,014163,2018,01,876.6,Y
IDCJAC0001,014163,2018,02,265.2,Y
IDCJAC0001,014163,2018,03,201.8,Y
IDCJAC0001,014163,2018,04,36.2,Y
IDCJAC0001,014163,2018,05,0.0,Y
IDCJAC0001,014163,2018,06,0.0,Y
IDCJAC0001,014163,2018,07,0.0,Y
IDCJAC0001,014163,2018,08,0.0,Y
IDCJAC0001,014163,2018,09,25.6,Y
IDCJAC0001,014163,2018,10,27.4,Y
IDCJAC0001,014163,2018,11,157.2,Y
IDCJAC0001,014163,2018,12,64.2,Y
IDCJAC0001,014163,2019,01,364.2,Y
IDCJAC0001,014163,2019,02,190.0,Y
IDCJAC0001,014163,2019,03,135.6,Y
IDCJAC0001,014163,2019,04,180.0,Y
IDCJAC0001,014163,2019,05,12.0,Y
IDCJAC0001,014163,2019,06,0.0,Y
IDCJAC0001,014163,2019,07,0.0,Y
IDCJAC0001,014163,2019,08,0.0,Y
IDCJAC0001,014163,2019,09,0.0,Y
IDCJAC0001,014163,2019,10,2.2,Y
IDCJAC0001,014163,2019,11,50.8,Y
IDCJAC0001,014163,2019,12,22.4,Y
IDCJAC0001,014163,2020,01,468.0,N
IDCJAC0001,014163,2020,02,223.8,N
IDCJAC0001,014163,2020,03,344.2,N
IDCJAC0001,014163,2020,04,115.9,Y
IDCJAC0001,014163,2020,05,1.0,Y
IDCJAC0001,014163,2020,06,0.0,Y
IDCJAC0001,014163,2020,07,0.0,Y
IDCJAC0001,014163,2020,08,0.0,Y
IDCJAC0001,014163,2020,09,28.9,Y
IDCJAC0001,014163,2020,10,136.4,N
IDCJAC0001,014163,2020,11,102.8,N
IDCJAC0001,014163,2020,12,374.4,N
IDCJAC0001,014163,2021,01,633.9,N
IDCJAC0001,014163,2021,02,297.7,N
IDCJAC0001,014163,2021,03,176.3,Y
IDCJAC0001,014163,2021,04,76.0,N
IDCJAC0001,014163,2021,05,0.0,Y
IDCJAC0001,014163,2021,06,6.6,Y
IDCJAC0001,014163,2021,07,0.0,Y
IDCJAC0001,014163,2021,08,14.2,Y
IDCJAC0001,014163,2021,09,38.1,N
IDCJAC0001,014163,2021,10,6.9,Y
IDCJAC0001,014163,2021,11,78.4,N
IDCJAC0001,014163,2021,12,329.8,N
IDCJAC0001,014163,2022,01,452.3,N
IDCJAC0001,014163,2022,02,343.0,N
IDCJAC0001,014163,2022,03,204.3,N
IDCJAC0001,014163,2022,04,175.8,N
IDCJAC0001,014163,2022,05,0.0,Y
IDCJAC0001,014163,2022,06,5.6,Y
IDCJAC0001,014163,2022,07,0.6,Y
IDCJAC0001,014163,2022,08,0.6,Y
IDCJAC0001,014163,2022,09,22.0,Y
IDCJAC0001,014163,2022,10,107.4,N
IDCJAC0001,014163,2022,11,158.6,N
IDCJAC0001,014163,2022,12,511.7,N
IDCJAC0001,014163,2023,01,304.9,N
IDCJAC0001,014163,2023,02,489.2,N
IDCJAC0001,014163,2023,03,167.9,Y
IDCJAC0001,014163,2023,04,48.1,N
IDCJAC0001,014163,2023,05,0.0,Y
IDCJAC0001,014163,2023,06,0.0,Y
IDCJAC0001,014163,2023,07,0.0,Y
IDCJAC0001,014163,2023,08,0.0,Y
IDCJAC0001,014163,2023,09,0.0,Y
IDCJAC0001,014163,2023,10,16.2,N
IDCJAC0001,014163,2023,11,73.9,N
IDCJAC0001,014163,2023,12,228.9,N
IDCJAC0001,014163,2024,01,574.4,N
IDCJAC0001,014163,2024,02,303.0,N
IDCJAC0001,014163,2024,03,308.2,N
IDCJAC0001,014163,2024,04,22.8,N
